x,y
0.003732137,1
0.003732137,2.7168E-06
0.008471568,3.25171E-06
0.017411112,4.13011E-06
0.027586932,4.8255E-06
0.039287943,5.23435E-06
0.052601757,5.22896E-06
0.066525095,4.98629E-06
0.078261146,4.82954E-06
0.090676174,4.96171E-06
0.101580762,5.24094E-06
0.108261021,5.74443E-06
0.11854054,5.6896E-06
0.130731926,5.60152E-06
0.143559707,5.61141E-06
0.156386776,5.7088E-06
0.169699143,5.88461E-06
0.179997731,6.22237E-06
0.194278504,6.90502E-06
0.204769148,7.6756E-06
0.213510781,8.48733E-06
0.221669266,9.39793E-06
0.230410547,1.04714E-05
0.240201893,1.15387E-05
0.248455734,1.28535E-05
0.257802523,1.38816E-05
0.270626702,1.50356E-05
0.283452428,1.57485E-05
0.296571238,1.5953E-05
0.309107054,1.61282E-05
0.321934794,1.61709E-05
0.33476229,1.62999E-05
0.347589725,1.64516E-05
0.360417323,1.65462E-05
0.373245247,1.65243E-05
0.386072824,1.66267E-05
0.398898143,1.75694E-05
0.408222536,1.95646E-05
0.414714317,2.2018E-05
0.418241162,2.45294E-05
0.421617546,2.76399E-05
0.424993439,3.14791E-05
0.427435987,3.61704E-05
0.430112541,4.08709E-05
0.432672742,4.59196E-05
0.433725674,5.11929E-05
0.435548768,5.80651E-05
0.437430332,6.39974E-05
0.438444676,7.37883E-05
0.441259922,8.57053E-05
0.443012795,9.82968E-05
0.443012795,1
0.51844422,1
0.51844422,1.58349E-05
0.531204657,1.107E-05
0.534396754,9.69537E-06
0.534734226,8.88019E-06
0.535377325,7.81341E-06
0.535617858,6.66978E-06
0.536265668,5.80339E-06
0.541224586,5.47366E-06
0.549975556,4.9433E-06
0.555811625,4.41406E-06
0.560481283,3.96226E-06
0.565151276,3.5309E-06
0.569433124,3.1073E-06
0.573546072,2.78748E-06
0.57760668,2.48158E-06
0.582665303,2.2159E-06
0.587918751,1.95891E-06
0.593755059,1.74015E-06
0.600757044,1.56242E-06
0.611257512,1.40358E-06
0.624088223,1.31951E-06
0.636916716,1.30159E-06
0.649744904,1.29243E-06
0.662574374,1.24816E-06
0.675405675,1.15848E-06
0.688238218,1.04669E-06
0.701070353,9.54E-07
0.713901166,8.95E-07
0.726730595,8.65E-07
0.739560045,8.36E-07
0.752391183,7.78E-07
0.764057455,7.05E-07
0.773974818,6.34E-07
0.783309181,5.68E-07
0.793226585,5.10E-07
0.804893139,4.59E-07
0.817724806,4.23E-07
0.830555517,3.98E-07
0.843386208,3.74E-07
0.856217306,3.49E-07
0.869048749,3.23E-07
0.881880295,2.98E-07
0.894711494,2.77E-07
0.907542185,2.61E-07
0.920372428,2.47E-07
0.933202692,2.35E-07
0.946033077,2.22E-07
0.958863666,2.10E-07
0.971693421,2.01E-07
0.985162359,1.94E-07
0.985162359,1.00E+00
