x,y
0.041234367,9.80909E-05
0.041702887,5.35348E-06
0.04240272,3.8185E-06
0.044110995,4.18966E-06
0.0456401,3.61378E-06
0.047147431,3.48777E-06
0.047743614,3.08389E-06
0.049192981,2.72744E-06
0.050963944,2.46666E-06
0.053460498,2.89605E-06
0.054481371,2.47623E-06
0.056528469,2.59848E-06
0.057471503,2.15155E-06
0.060324784,2.37202E-06
0.063176543,2.1689E-06
0.064408294,1.93057E-06
0.067587637,1.65313E-06
0.069454298,1.48032E-06
0.071386051,1.25887E-06
0.07289116,1.47509E-06
0.07661829,1.63499E-06
0.079034062,1.89972E-06
0.081544871,1.7677E-06
0.083638427,1.89972E-06
0.0846593,1.62433E-06
0.087142034,1.53939E-06
0.088749393,1.35579E-06
0.09028543,1.47509E-06
0.09202947,1.39809E-06
0.094378378,1.49296E-06
0.09741947,1.37138E-06
0.100003616,1.27654E-06
0.102784533,1.35755E-06
0.107006141,1.36801E-06
0.110699911,1.19704E-06
0.115165181,1.00382E-06
0.119775706,8.89E-07
0.124041678,7.98E-07
0.126090204,9.22E-07
0.131385946,9.88E-07
0.137609046,1.02862E-06
0.14367031,9.57E-07
0.14950379,8.86E-07
0.155805454,9.60E-07
0.16128409,1.04776E-06
0.166445932,1.14971E-06
0.172577789,1.26175E-06
0.178507652,1.36335E-06
0.184340749,1.40178E-06
0.189804987,1.24287E-06
0.195688885,1.17398E-06
0.200773579,1.19714E-06
0.204562482,1.27437E-06
0.210326411,1.26574E-06
0.216072332,1.19401E-06
0.222033833,1.12797E-06
0.226333705,1.08935E-06
0.230389197,1.04562E-06
0.233967676,9.35E-07
0.241839892,8.10E-07
0.24666841,8.19E-07
0.251975576,8.45E-07
0.258244064,8.86E-07
0.263176723,1.01534E-06
0.268618963,1.20796E-06
0.273297637,1.39719E-06
0.276505126,1.66161E-06
0.279906691,1.98603E-06
0.282158893,2.23855E-06
0.285148932,2.63228E-06
0.287595195,2.97874E-06
0.289770214,3.45373E-06
0.292624509,4.07725E-06
0.293848549,4.61144E-06
0.296024195,5.5779E-06
0.297928033,6.65405E-06
0.29915836,7.87556E-06
0.299441237,9.8879E-05
