x,y
1.0110454956368033e-06,1.1907280164226322e-16
1.0845301072339274e-06,1.3923451502715032e-16
1.1633557130443512e-06,1.6477009909887403e-16
1.2479105061681893e-06,1.9448952772960215e-16
1.3386108942807754e-06,2.301588708191419e-16
1.4359035503189133e-06,2.719047302239706e-16
1.5402676122147194e-06,3.212223889309306e-16
1.652217042510076e-06,3.7980972288654845e-16
1.7723031594721314e-06,4.490827245238368e-16
1.9011173521748388e-06,5.30536653335647e-16
2.0392939929175263e-06,6.161407328573662e-16
2.187513561323302e-06,6.903239826766272e-16
2.3465059955025744e-06,7.681679713232397e-16
2.517054286785176e-06,8.58451094127463e-16
2.6999983357241234e-06,9.577065769217097e-16
2.8962390883606787e-06,1.0647912602345282e-15
3.1067429731206228e-06,1.179808667078329e-15
3.33254666019216e-06,1.291699598248359e-15
3.574762166824006e-06,1.4129937500554394e-15
3.834582333685733e-06,1.5469995349278768e-15
4.113286699259911e-06,1.5831179810364196e-15
4.412247801195633e-06,1.4671488555090393e-15
4.732937935655809e-06,1.358513163247654e-15
5.076936407946016e-06,1.2894932489445601e-15
5.445937310132148e-06,1.315095427565968e-15
5.841757863949352e-06,1.3492550241107154e-15
6.266347370088615e-06,1.4534185359645204e-15
6.7217968079337265e-06,1.6104149702032204e-15
7.210349133024379e-06,1.6980630156173768e-15
7.734410322957504e-06,1.643793352887961e-15
8.296561226124657e-06,1.5549539730887092e-15
8.899570271637027e-06,1.4534185359645204e-15
9.546407103030692e-06,1.6186954809626224e-15
1.016516927606e-05,1.914430691808011e-15
1.057210043780519e-05,2.4252414987886604e-15
1.0935602631730351e-05,2.9881909661112174e-15
1.1449521031139742e-05,3.678784949846938e-15
1.2164747774730717e-05,4.423100198581791e-15
1.304890360081451e-05,5.088711392930284e-15
1.3952752652848006e-05,6.3280575100723545e-15
1.491920796927377e-05,7.533564223377171e-15
1.601207155850506e-05,7.19578269977629e-15
1.672608041576848e-05,5.575713278049057e-15
1.7546278727414363e-05,5.250299532960571e-15
1.8650852028725852e-05,5.909794068377216e-15
2.000642961964633e-05,6.845784085897103e-15
2.146053303674222e-05,7.950377032667396e-15
2.297143139943016e-05,9.260864772206387e-15
2.3850680212401223e-05,1.2018625684143404e-14
2.4449687626136697e-05,1.5171708252607782e-14
2.512242494432045e-05,1.9300639004346544e-14
2.66577401472806e-05,2.280915638802777e-14
2.8172845729848265e-05,2.0052930953110262e-14
2.925247827199017e-05,1.7196434404853855e-14
3.0608482407862825e-05,2.3284123337624335e-14
3.146628637913251e-05,2.974486335926857e-14
3.248597505059802e-05,3.6204020806108846e-14
3.418665200924452e-05,3.976083858334181e-14
3.4669753517576693e-05,2.8113251045802543e-14
3.5173485248876275e-05,2.2534864396239788e-14
3.627260708294152e-05,2.1169300492299168e-14
3.7763293819589824e-05,2.597824452515416e-14
3.8591188177873705e-05,3.3172667775567663e-14
3.9504368303017316e-05,4.6383571541766724e-14
3.9086637981391144e-05,3.81255371321685e-14
4.0589899383141116e-05,6.255751544819608e-14
4.3424486103386245e-05,5.854973781237366e-14
4.443313813062118e-05,4.6152196762123437e-14
4.661495042629305e-05,3.655925586939035e-14
4.964853438681375e-05,2.9094827688945153e-14
5.066153712050687e-05,2.3651881733483972e-14
5.308750382924042e-05,2.0797772768875402e-14
5.700656855978786e-05,2.4680548626009124e-14
5.944267211667255e-05,3.0501838608802753e-14
6.045507280774302e-05,3.894070511968999e-14
6.108493746081285e-05,4.777066260575898e-14
6.25835867271537e-05,6.164275390168424e-14
6.306444079258425e-05,7.75908900526425e-14
6.652486395409337e-05,4.483901667060052e-14
6.531606403715088e-05,5.875654646665786e-14
7.178579996126524e-05,4.022169992441172e-14
7.415572067319892e-05,5.1557971934814564e-14
7.563658593006462e-05,6.569731802860458e-14
8.036143938934666e-05,8.186379979706668e-14
8.649882425796658e-05,9.580704805383545e-14
9.028211480327369e-05,1.101892665258196e-13
9.546407103030694e-05,1.337135898466262e-13
0.00010032450516881673,1.0338421608548539e-13
0.00010797516166489497,9.897661527680448e-14
0.00011168220891118853,1.276273461303577e-13
0.00011476939712706077,1.6587115590879778e-13
0.00012269947961714544,1.752916960130842e-13
0.00012340586361245622,1.4904631192970713e-13
0.0001284247754453971,1.9948454564098801e-13
0.00013153357576557668,1.484635298993565e-13
0.00013386108942807753,1.3973982564497764e-13
0.0001432092492465757,1.624625164963503e-13
0.00015259756387908693,1.908746658695233e-13
0.00015700245115152266,2.4434072136018413e-13
0.00015901811424062594,3.234956320520464e-13
0.00016037624583759605,4.664273722555625e-13
0.00016428147827284647,7.057847504152186e-13
0.00016601397941685953,5.316337242722495e-13
0.0001716673077527496,4.3904962607581353e-13
0.00017437607222591127,3.280671247766204e-13
0.00017112070256325822,7.440413913117917e-13
0.00017221565894508405,5.909513432330626e-13
0.00017844022698119513,2.727427254883765e-13
0.00018559567152708282,4.040961503343474e-13
0.00018818144231669,5.553934146206329e-13
0.00018453632664102733,2.798431627783347e-13
0.0001920073899059388,7.203304278726793e-13
0.00020006429619646329,8.82004994456509e-13
0.00020919927367616913,9.236708571873846e-13
