x,y
0.019859223,1
0.019859223,0.001685655
0.021212609,0.001905845
0.022216232,0.001737357
0.023372722,0.001614211
0.024095316,0.001484589
0.02505259,0.001332672
0.02555436,0.001339413
0.026062655,0.001328213
0.026873006,0.001417601
0.027285249,0.001537082
0.027986421,0.001671269
0.029659406,0.001797518
0.030619854,0.001889908
0.031015309,0.00175727
0.03137147,0.001624857
0.03178813,0.001487418
0.03215433,0.001342086
0.032478411,0.00121009
0.032837483,0.001109406
0.034122234,0.000927995
0.035653284,0.001067693
0.036297405,0.001006741
0.037127062,0.001080222
0.037851122,0.001199481
0.038922448,0.001290916
0.040026264,0.001417565
0.041251947,0.001523519
0.043414628,0.001385168
0.044273257,0.001476107
0.045402128,0.001385168
0.045901465,0.001237173
0.046330503,0.001124024
0.046700311,0.001011546
0.046961726,0.000902988
0.047993449,0.000708719
0.048761584,0.000667383
0.051192951,0.000818062
0.051499722,0.000930114
0.052394368,0.000872809
0.053857855,0.000986894
0.054466453,0.001101138
0.055055314,0.001230419
0.05628269,0.001329183
0.057816644,0.001306092
0.058861175,0.001385168
0.060249716,0.001186421
0.060525517,0.001079453
0.060943795,0.000975275
0.062098118,0.000884526
0.063800069,0.000933458
0.065536799,0.000872809
0.066336717,0.001026452
0.068537041,0.001122867
0.069311992,0.000890487
0.071877878,0.000798983
0.073405691,0.001073414
0.074112797,0.001355449
0.075405648,0.001588168
0.077411378,0.001322043
0.078282495,0.001073901
0.079014195,0.00089116
0.080827693,0.000590445
0.082269917,0.000725581
0.083584487,0.000889695
0.085567289,0.000850637
0.08649958,0.000925652
0.089272757,0.001298568
0.090632949,0.001074327
0.091426073,0.000824158
0.094721671,0.001175209
0.096586558,0.00097005
0.097517053,0.000809104
0.099522124,0.000565685
0.102349204,0.000753447
0.104463855,0.000854522
0.10722308,0.000708598
0.109169832,0.000775999
0.112141592,0.000802508
0.113229259,0.000683786
0.114542686,0.000619998
0.116654465,0.000772276
0.120034437,0.001105702
0.121487747,0.000940526
0.12421292,0.000811863
0.126763785,0.001071329
0.129491275,0.00097378
0.132424124,0.000843769
0.135336594,0.00070753
0.138267198,0.000494823
0.13981885,0.000599543
0.141265935,0.000664832
0.142575522,0.000846713
0.145124867,0.000552744
0.146842237,0.00075506
0.148911404,0.000863102
0.151265709,0.001068296
0.155175221,0.000658566
0.155282638,0.000732922
0.158071151,0.000546505
0.16169694,0.000659936
0.162165604,0.000819231
0.165392742,0.001104727
0.169283981,0.00101523
0.171030909,0.000823532
0.173581059,0.000645101
0.179144491,0.000507717
0.181760824,0.000734081
0.185671431,0.000611039
0.18848299,0.000713496
0.192497556,0.001013534
0.197624765,0.000738331
0.201876292,0.000917512
0.202477309,0.000608274
0.205647548,0.000495128
0.207781078,0.000354884
0.215572091,0.000731699
0.22343162,0.000438397
0.22951375,0.000809275
0.234454754,0.000433649
0.237881577,0.000775999
0.240045957,0.000392099
0.246554486,0.000472814
0.251008806,0.000782543
0.257506062,0.000448012
