x,y
0.010204366,4.76E-07
0.010936772,4.99E-07
0.011903796,5.63E-07
0.013259093,6.21E-07
0.0146554,6.83E-07
0.016198752,7.53E-07
0.017767279,8.29E-07
0.019638341,9.13E-07
0.022043352,1.00551E-06
0.023992336,1.10736E-06
0.026724051,1.2493E-06
0.029538345,1.37588E-06
0.03264901,1.51529E-06
0.035810419,1.66879E-06
0.039278075,1.88263E-06
0.044429385,2.17577E-06
0.047986682,2.39611E-06
0.053863548,2.70328E-06
0.058626323,3.12394E-06
0.065301597,3.61024E-06
0.07053051,4.17197E-06
0.077959292,5.18245E-06
0.082279275,6.28392E-06
0.081026684,9.92838E-06
0.078455109,1.18377E-05
0.086408463,1.3911E-05
0.09148283,1.62547E-05
0.090686778,2.1337E-05
0.084467835,3.00703E-05
0.076428248,3.74716E-05
0.069396858,4.57376E-05
0.063012167,5.45879E-05
0.05721475,6.4023E-05
0.051950653,7.43436E-05
0.047676193,8.54237E-05
0.040950092,0.000106242
0.037458636,0.000120408
0.035003348,0.000130505
0.03178281,0.000150763
0.028757384,0.00017102
0.026203235,0.000191761
0.02379229,0.000216322
0.021532199,0.000244414
0.019615464,0.000273802
0.017810636,0.000306264
0.016171876,0.000343429
0.014683904,0.000386066
0.013332833,0.000432376
0.011688539,0.00050644
0.01024333,0.000598782
0.010204366,4.76E-07
