x,y
0.045314092,2.41616E-06
0.045379932,3.21728E-06
0.045525896,3.95805E-06
0.045760631,4.93512E-06
0.045871512,6.30592E-06
0.046233737,8.2039E-06
0.046233737,9.75724E-06
0.046233737,1.22442E-05
0.04641241,1.54044E-05
0.046448336,1.89549E-05
0.046711734,2.26579E-05
0.046711734,2.87209E-05
0.04682492,3.63217E-05
0.046958702,4.53837E-05
0.047194673,5.53111E-05
0.047194673,6.70197E-05
0.047424767,8.6248E-05
0.047635655,0.000105104
0.047682605,0.000128442
0.047682605,0.000155022
0.047747976,0.000178489
0.047805931,0.000207065
0.047934706,0.000260252
0.048175582,0.000315586
0.048175582,0.000384007
0.048289243,0.000473394
0.048362043,0.000578376
0.048423978,0.000680346
0.04855487,0.00083522
0.048821124,0.001055425
0.048828321,0.001409004
0.049126265,0.001776743
0.049176878,0.002234429
0.049366925,0.00277941
0.04935458,0.003304452
0.049685303,0.003865199
0.049685303,0.004651401
0.049710745,0.005591558
0.04935429,2.29422E-06
0.054504314,2.18701E-06
0.055427584,0.00490088
0.061523655,0.004237644
0.061033434,2.08422E-06
0.068344682,1.98626E-06
0.068344682,0.003835174
0.076531751,0.003427907
0.076531751,1.88987E-06
0.085699555,1.80104E-06
0.085699555,0.003073729
0.09596558,0.002747322
0.09596558,1.69724E-06
0.10746138,1.60327E-06
0.10746138,0.002451644
0.120334272,0.002191298
0.120334272,1.52424E-06
0.134749219,1.44679E-06
0.134749219,0.001949202
0.150890945,0.001735243
0.150890945,1.37658E-06
0.168966303,1.31188E-06
0.168966303,0.001539825
0.189206923,0.00136532
0.189206923,1.24422E-06
0.211872185,1.18479E-06
0.211872185,0.001208652
0.237252538,0.001071678
0.237252538,1.1273E-06
0.265673226,1.07259E-06
0.265673226,0.000950989
0.297498453,0.000837826
0.297498453,1.02136E-06
0.333136051,9.76E-07
0.333136051,0.000747056
0.373042709,0.000659745
0.373042709,9.32E-07
0.417729819,8.92E-07
0.417729819,0.000586385
0.467770037,0.000518683
0.467770037,8.57E-07
0.523804617,8.26E-07
0.523804617,0.000458429
0.586551627,0.000409091
0.586551627,8.02E-07
0.656815156,7.88E-07
0.656815156,0.000359258
0.735495615,0.00032085
0.735495615,7.84E-07
0.823601274,8.05E-07
0.823601274,0.000282217
0.922261187,0.000250837
0.922261187,8.50E-07
1.032739657,9.27E-07
1.032739657,0.000222588
1.142409874,9.69E-07
1.156452438,0.000195944
1.279260146,9.25E-07
1.294984881,0.000174996
1.450112246,0.000153433
1.450112246,8.74E-07
1.623822453,8.32E-07
1.623822453,0.00013692
1.818341556,0.00012053
1.818341556,7.88E-07
2.071288268,0.000104563
2.075361736,7.51E-07
2.170558805,8.47074E-05
2.224832132,6.37E-07
2.355800881,6.7529E-05
2.501222026,5.90E-07
2.584433749,5.96203E-05
2.800845587,5.67E-07
2.876758122,5.11903E-05
3.136361315,5.56E-07
3.2346483,4.53574E-05
3.512068764,5.47E-07
3.545820095,4.0214E-05
3.892040555,3.41762E-05
3.932782534,5.40E-07
4.303997637,2.98919E-05
4.403893974,5.27E-07
4.660316739,2.62507E-05
4.931440262,5.13E-07
5.147060806,2.30731E-05
5.468472548,5.02E-07
5.531533932,1.94495E-05
5.877950273,4.71E-07
5.948956791,1.64607E-05
6.190641324,5.10E-07
6.429221369,1.29779E-05
6.461093713,5.66E-07
6.746339002,9.90342E-06
6.835085398,5.13E-07
6.893296008,5.85E-07
7.085155283,8.02284E-06
7.282879994,5.55E-07
7.3680616,6.6061E-06
7.635209804,3.45E-07
7.645114853,4.32E-07
7.748270927,5.91E-07
7.764864702,9.53522E-06
7.92089316,5.69476E-06
8.079838704,4.50E-07
8.207314789,6.60889E-06
8.259489043,6.06E-07
8.32707767,7.77269E-06
8.662186743,5.49E-07
8.859730862,9.03973E-06
9.390376424,5.42E-07
9.704878664,9.99653E-06
9.764342934,8.36621E-06
10.01335891,4.86E-07
10.02758351,8.08E-07
10.13176056,6.69E-07
10.13908618,4.44784E-06
10.2165876,3.97E-07
10.2168753,5.67605E-06
10.25849066,7.05596E-06
10.54597144,8.72206E-06
10.76687441,5.50E-07
11.42540266,8.28471E-06
11.85609272,5.41E-07
12.58252874,7.17424E-06
12.96794352,5.43E-07
13.45330531,6.04139E-06
14.4747587,5.59E-07
14.49505072,5.03011E-06
15.93233645,4.26231E-06
16.27378482,5.87E-07
17.46795488,6.35E-07
17.48685481,3.66639E-06
18.43088018,7.14E-07
18.70307732,5.49E-07
18.79963601,3.30851E-06
19.35393987,6.19E-07
20.32028528,2.88747E-06
21.04815101,6.57E-07
21.84239717,2.47374E-06
22.77689684,6.26E-07
22.96418191,7.84E-07
23.5909262,2.09126E-06
24.37044754,6.49E-07
25.50600201,7.21E-07
25.53446013,1.743E-06
25.55156212,8.19E-07
26.75308241,9.57E-07
26.88388213,1.37236E-06
27.43616784,1.13606E-06
